timestamp,cpu,memory,disk,top5_processes
2025-04-07 21:25:01,14.49,74.85,95.28,"
Taskmgr.exe (PID: 5548) - 5.60% | 152120.00 MB | 
Code.exe (PID: 15464) - 2.18% | 278512.00 MB | 
Code.exe (PID: 4344) - 1.25% | 144520.00 MB | 
Code.exe (PID: 12300) - 1.25% | 103076.00 MB | 
chrome.exe (PID: 3632) - 0.31% | 338084.00 MB"
2025-04-07 21:25:06,29.41,76.76,95.28,"
chrome.exe (PID: 3632) - 5.61% | 343024.00 MB | 
Taskmgr.exe (PID: 5548) - 5.30% | 152120.00 MB | 
Code.exe (PID: 15464) - 3.12% | 279524.00 MB | 
Code.exe (PID: 12396) - 1.56% | 137480.00 MB | 
svchost.exe (PID: 8500) - 1.56% | 40844.00 MB"
2025-04-07 21:25:11,57.29,80.11,95.28,"
chrome.exe (PID: 6828) - 57.01% | 273716.00 MB | 
chrome.exe (PID: 3632) - 19.63% | 352072.00 MB | 
chrome.exe (PID: 10672) - 8.10% | 305112.00 MB | 
Code.exe (PID: 15464) - 6.85% | 271064.00 MB | 
Taskmgr.exe (PID: 5548) - 5.30% | 152120.00 MB"
2025-04-07 21:25:16,49.40,80.06,95.28,"
chrome.exe (PID: 6828) - 32.92% | 210736.00 MB | 
chrome.exe (PID: 3632) - 15.84% | 346664.00 MB | 
chrome.exe (PID: 11600) - 6.83% | 60104.00 MB | 
chrome.exe (PID: 5236) - 5.28% | 75836.00 MB | 
chrome.exe (PID: 10672) - 4.66% | 293116.00 MB"
2025-04-07 21:25:21,31.98,80.22,95.28,"
chrome.exe (PID: 15712) - 19.33% | 232140.00 MB | 
chrome.exe (PID: 13328) - 6.55% | 183420.00 MB | 
Taskmgr.exe (PID: 5548) - 4.99% | 152120.00 MB | 
chrome.exe (PID: 3632) - 4.68% | 346404.00 MB | 
chrome.exe (PID: 5236) - 4.36% | 74580.00 MB"
2025-04-07 21:25:26,18.53,79.72,95.28,"
Code.exe (PID: 15464) - 7.78% | 273444.00 MB | 
Taskmgr.exe (PID: 5548) - 4.98% | 152120.00 MB | 
Code.exe (PID: 12300) - 1.87% | 103092.00 MB | 
Code.exe (PID: 11076) - 1.56% | 70296.00 MB | 
Code.exe (PID: 12396) - 1.25% | 144820.00 MB"
2025-04-07 21:25:31,20.41,79.66,95.28,"
Taskmgr.exe (PID: 5548) - 8.10% | 151804.00 MB | 
Code.exe (PID: 15464) - 6.54% | 274072.00 MB | 
explorer.exe (PID: 11268) - 4.36% | 264312.00 MB | 
Code.exe (PID: 12396) - 3.43% | 147452.00 MB | 
chrome.exe (PID: 3632) - 3.43% | 344928.00 MB"
2025-04-07 21:25:36,15.25,77.71,95.28,"
Taskmgr.exe (PID: 5548) - 5.29% | 152120.00 MB | 
Code.exe (PID: 12396) - 2.18% | 147112.00 MB | 
chrome.exe (PID: 6828) - 1.24% | 79612.00 MB | 
Code.exe (PID: 11504) - 0.93% | 61820.00 MB | 
Code.exe (PID: 15464) - 0.93% | 275016.00 MB"
2025-04-07 21:25:41,28.77,78.02,95.28,"
chrome.exe (PID: 3632) - 7.45% | 346228.00 MB | 
explorer.exe (PID: 11268) - 6.83% | 264332.00 MB | 
chrome.exe (PID: 14824) - 6.53% | 208728.00 MB | 
Code.exe (PID: 15464) - 4.98% | 275340.00 MB | 
chrome.exe (PID: 10672) - 3.42% | 265292.00 MB"
2025-04-07 21:25:46,17.10,77.81,95.28,"
chrome.exe (PID: 14824) - 8.09% | 208252.00 MB | 
chrome.exe (PID: 3632) - 6.54% | 343772.00 MB | 
Taskmgr.exe (PID: 5548) - 6.54% | 152240.00 MB | 
chrome.exe (PID: 13328) - 4.67% | 158372.00 MB | 
chrome.exe (PID: 5236) - 1.25% | 74496.00 MB"
2025-04-07 21:25:51,14.80,77.45,95.28,"
Taskmgr.exe (PID: 5548) - 5.30% | 152240.00 MB | 
chrome.exe (PID: 14824) - 4.98% | 208192.00 MB | 
chrome.exe (PID: 3632) - 4.04% | 344008.00 MB | 
chrome.exe (PID: 10672) - 1.24% | 236328.00 MB | 
explorer.exe (PID: 11268) - 0.62% | 264276.00 MB"
2025-04-07 21:25:56,11.20,76.99,95.28,"
Taskmgr.exe (PID: 5548) - 5.90% | 152240.00 MB | 
chrome.exe (PID: 3632) - 3.74% | 344388.00 MB | 
chrome.exe (PID: 14824) - 2.80% | 208508.00 MB | 
chrome.exe (PID: 5236) - 1.25% | 74332.00 MB | 
chrome.exe (PID: 15712) - 0.93% | 228440.00 MB"
